__ID__,alcohol,sulphates,pH,density,total sulfur dioxide,free sulfur dioxide,chlorides,residual sugar,citric acid,volatile acidity,fixed acidity
3172,12.2,0.31,2.97,0.9912299999999999,116.0,34.0,0.042,6.6,0.36,0.33,6.7
3173,12.4,0.32,2.99,0.9912299999999999,124.0,39.0,0.036000000000000004,7.5,0.34,0.33,6.7
3174,12.4,0.32,3.0,0.9916,125.0,37.0,0.038,8.6,0.35,0.36,6.9
3175,10.3,0.31,3.02,0.9959,140.0,55.0,0.039,11.9,0.34,0.21,7.8
3176,12.0,0.35,2.94,0.99044,87.0,24.0,0.048,2.3,0.39,0.2,7.3
3177,10.5,0.4,3.3,0.9931,154.0,44.0,0.05,7.1,0.22,0.41,5.6
3178,9.5,0.44,3.1,0.9942200000000001,98.0,23.0,0.051,4.3,0.35,0.15,7.6
3179,10.5,0.35,3.0,0.9919399999999999,106.0,31.0,0.046,1.1,0.4,0.2,8.5
3180,12.3,0.36,3.24,0.98926,90.0,31.0,0.027000000000000003,1.0,0.38,0.24,6.5
3181,11.9,0.37,2.93,0.99306,107.0,38.0,0.025,7.9,0.37,0.16,8.3
3182,9.8,0.45,3.25,0.99164,131.0,23.0,0.038,1.0,0.33,0.12,5.5
3183,12.3,0.36,3.24,0.98926,90.0,31.0,0.027000000000000003,1.0,0.38,0.24,6.5
3184,11.4,0.56,3.14,0.98988,76.0,17.0,0.04,1.0,0.41,0.1,6.2
3185,11.0,0.43,3.21,0.9926799999999999,115.0,49.0,0.040999999999999995,7.3,0.4,0.21,6.5
3186,10.8,0.56,3.06,0.9937299999999999,70.0,10.0,0.046,1.7,0.59,0.3,8.7
3187,12.8,0.37,3.24,0.98939,125.0,42.0,0.027000000000000003,1.3,0.37,0.18,6.7
3188,11.0,0.5,3.11,0.99318,123.0,42.0,0.055,6.4,0.36,0.17,7.0
3189,10.2,0.36,3.15,0.9919600000000001,148.0,42.0,0.035,1.8,0.33,0.19,6.6
3190,12.5,0.6,3.32,0.9895200000000001,114.0,31.0,0.026000000000000002,1.5,0.3,0.28,5.8
3191,11.6,0.37,3.06,0.9911,146.0,49.0,0.037000000000000005,3.8,0.44,0.24,7.6
3192,11.9,0.37,2.93,0.99306,107.0,38.0,0.025,7.9,0.37,0.16,8.3
3193,9.8,0.45,3.25,0.99164,131.0,23.0,0.038,1.0,0.33,0.12,5.5
3194,11.0,0.48,3.26,0.99111,89.0,7.0,0.036000000000000004,1.2,0.32,0.16,5.7
3195,10.9,0.52,3.14,0.99321,123.0,36.0,0.037000000000000005,5.3,0.42,0.21,7.0
3196,11.0,0.3,2.97,0.99326,127.0,35.0,0.044000000000000004,9.1,0.38,0.22,6.4
3197,12.5,0.37,2.96,0.99124,126.0,47.0,0.027000000000000003,6.5,0.44,0.34,7.9
3198,11.0,0.3,2.97,0.99326,127.0,35.0,0.044000000000000004,9.1,0.38,0.22,6.4
3199,12.0,0.53,3.18,0.9921399999999999,121.0,40.0,0.032,6.3,0.4,0.21,6.8
3200,12.4,0.31,3.14,0.9897,145.0,46.0,0.031,5.1,0.36,0.31,5.2
3201,12.5,0.37,2.96,0.99124,126.0,47.0,0.027000000000000003,6.5,0.44,0.34,7.9
3202,12.8,0.38,3.22,0.98915,97.0,34.0,0.022000000000000002,2.4,0.34,0.42,5.6
3203,11.0,0.3,2.97,0.99326,127.0,35.0,0.044000000000000004,9.1,0.38,0.22,6.4
3204,9.1,0.43,3.33,0.99692,177.0,34.0,0.035,7.5,0.34,0.28,6.8
3205,12.4,0.4,3.11,0.991,156.0,28.0,0.033,5.0,0.36,0.45,6.8
3206,12.9,0.8,3.15,0.9913,98.0,22.0,0.031,6.75,0.39,0.29,6.6
3207,10.9,0.87,3.09,0.99234,126.0,24.0,0.045,1.2,0.42,0.21,6.8
3208,10.8,0.58,3.53,0.9940200000000001,164.0,39.0,0.045,1.6,0.24,0.25,6.8
3209,10.6,0.38,3.11,0.9967799999999999,142.0,56.0,0.04,16.05,0.34,0.21,6.4
3210,9.0,0.52,3.13,0.9945799999999999,106.0,29.0,0.053,5.0,0.23,0.33,5.8
3211,12.0,0.33,3.04,0.9945200000000001,154.0,52.0,0.043,12.4,0.44,0.3,8.2
3212,11.8,0.35,3.25,0.9903299999999999,131.0,23.0,0.040999999999999995,0.95,0.32,0.24,6.4
3213,10.6,0.38,3.01,0.9927,158.0,67.0,0.040999999999999995,4.6,0.45,0.18,7.5
3214,12.3,0.48,3.34,0.9900200000000001,74.0,17.0,0.033,1.7,0.2,0.335,5.2
3215,11.5,0.64,3.19,0.9905700000000001,54.0,20.0,0.10400000000000001,1.0,0.33,0.14,7.1
3216,11.1,0.45,2.97,0.9912700000000001,111.0,48.0,0.044000000000000004,1.3,0.46,0.13,7.2
3217,9.0,0.52,3.13,0.9945799999999999,106.0,29.0,0.053,5.0,0.23,0.33,5.8
3218,9.9,0.44,3.0,0.9927,111.0,8.0,0.142,2.5,0.25,0.29,6.5
3219,12.8,0.53,3.27,0.9893799999999999,92.0,37.0,0.036000000000000004,2.6,0.31,0.35,6.2
3220,12.9,0.57,2.93,0.9900100000000001,76.0,19.0,0.102,2.1,0.53,0.38,9.0
3221,12.9,0.57,3.1,0.9938600000000001,74.0,8.0,0.034,12.75,0.38,0.24,6.6
3222,12.0,0.68,3.01,0.9899,115.0,41.0,0.037000000000000005,1.1,0.34,0.16,6.6
3223,12.0,0.33,3.04,0.9945200000000001,154.0,52.0,0.043,12.4,0.44,0.3,8.2
3224,11.2,0.27,3.22,0.9913,151.0,57.0,0.045,3.7,0.28,0.15,5.7
3225,13.3,0.39,3.11,0.98916,86.0,35.0,0.040999999999999995,2.65,0.4,0.33,6.6
3226,9.9,0.5,3.34,0.9927600000000001,125.0,38.0,0.046,2.5,0.3,0.2,5.7
3227,9.5,0.52,3.11,0.9958600000000001,192.0,52.0,0.055,8.2,0.37,0.27,6.8
3228,9.4,0.49,3.12,0.99556,200.0,58.0,0.054000000000000006,7.3,0.42,0.27,6.8
3229,11.0,0.6,3.48,0.9915799999999999,119.0,42.0,0.047,1.1,0.26,0.2,6.2
3230,9.4,0.43,2.96,0.9954799999999999,150.0,60.0,0.055999999999999994,6.6,0.57,0.13,6.7
3231,11.5,0.82,2.98,0.99206,107.0,27.0,0.038,7.0,0.37,0.21,6.8
3232,12.5,0.34,3.14,0.9941200000000001,79.0,6.0,0.038,14.5,0.32,0.31,6.7
3233,11.9,0.34,3.18,0.99364,93.0,21.0,0.035,11.8,0.29,0.2,6.2
3234,10.4,0.47,3.26,0.9933799999999999,141.0,22.0,0.054000000000000006,3.0,0.34,0.25,6.6
3235,11.2,0.27,3.22,0.9913,151.0,57.0,0.045,3.7,0.28,0.15,5.7
3236,12.5,0.33,3.11,0.9912299999999999,141.0,44.0,0.035,6.0,0.39,0.22,6.9
3237,11.0,0.4,3.18,0.99216,147.0,43.0,0.039,4.6,0.35,0.23,6.4
3238,9.8,0.37,3.09,0.9932799999999999,115.0,37.0,0.059000000000000004,2.5,0.29,0.27,7.6
3239,12.3,0.4,3.1,0.99031,99.0,29.0,0.034,3.3,0.24,0.34,6.6
3240,11.0,0.52,3.18,0.9908,113.0,29.0,0.036000000000000004,1.0,0.42,0.16,6.4
3241,12.6,0.46,3.1,0.9887100000000001,113.0,19.0,0.036000000000000004,1.1,0.42,0.3,5.8
3242,11.6,0.62,3.31,0.99119,109.0,42.0,0.036000000000000004,1.4,0.35,0.29,7.0
3243,12.3,0.4,3.1,0.99031,99.0,29.0,0.034,3.3,0.24,0.34,6.6
3244,13.4,0.22,3.19,0.99146,86.0,20.0,0.02,8.55,0.36,0.21,6.7
3245,9.8,0.37,3.09,0.9932799999999999,115.0,37.0,0.059000000000000004,2.5,0.29,0.27,7.6
3246,11.5,0.46,3.18,0.99245,116.0,39.0,0.034,6.7,0.41,0.22,6.8
3247,11.6,0.38,3.04,0.99116,139.0,46.0,0.037000000000000005,3.8,0.49,0.27,7.7
3248,11.1,0.4,3.18,0.9921,147.0,41.0,0.039,4.5,0.37,0.25,6.4
3249,11.0,0.4,3.18,0.99216,147.0,43.0,0.039,4.6,0.35,0.23,6.4
3250,11.3,0.54,3.06,0.9916200000000001,131.0,52.0,0.043,4.2,0.45,0.13,6.7
3251,9.9,0.53,3.08,0.9963200000000001,173.0,64.0,0.043,11.3,0.37,0.24,6.7
3252,12.6,0.33,3.06,0.99082,105.0,31.0,0.025,5.5,0.37,0.26,7.1
3253,11.8,0.36,3.3,0.9905,100.0,37.0,0.028999999999999998,4.2,0.16,0.3,5.3
3254,11.4,0.5,3.03,0.99177,201.0,54.0,0.042,2.2,0.4,0.38,7.1
3255,9.2,0.5,3.1,0.9986,193.0,39.0,0.045,14.5,0.31,0.19,7.4
3256,9.2,0.5,3.1,0.9986,193.0,39.0,0.045,14.5,0.31,0.19,7.4
3257,9.2,0.5,3.1,0.9986,193.0,39.0,0.045,14.5,0.31,0.19,7.4
3258,9.2,0.5,3.1,0.9986,193.0,39.0,0.045,14.5,0.31,0.19,7.4
3259,9.2,0.5,3.1,0.9986,193.0,39.0,0.045,14.5,0.31,0.19,7.4
3260,9.2,0.5,3.1,0.9986,193.0,39.0,0.045,14.5,0.31,0.19,7.4
3261,13.0,0.42,3.21,0.9892299999999999,101.0,24.0,0.03,1.5,0.32,0.32,6.3
3262,9.3,0.5,3.1,1.00014,193.0,32.0,0.047,18.75,0.32,0.19,7.6
3263,12.6,0.62,3.22,0.99026,92.0,36.0,0.03,3.6,0.31,0.26,6.5
3264,9.6,0.44,3.34,0.9935799999999999,247.0,60.0,0.035,1.4,0.12,0.24,5.9
3265,8.0,0.44,3.42,0.9968799999999999,157.0,64.0,0.040999999999999995,5.1,0.23,0.215,4.2
3266,11.8,0.42,3.11,0.9940700000000001,105.0,34.0,0.03,10.5,0.32,0.24,8.1
3267,10.2,0.39,3.21,0.99226,154.0,39.0,0.043,2.0,0.2,0.23,5.8
3268,12.7,0.53,3.32,0.99097,126.0,26.0,0.051,2.6,0.36,0.33,7.5
3269,9.4,0.56,3.31,0.9976,214.0,42.0,0.061,9.2,0.36,0.38,6.6
3270,10.2,0.38,3.1,0.99166,115.0,21.0,0.044000000000000004,1.8,0.29,0.15,6.4
3271,12.0,0.6,3.28,0.9918399999999999,91.0,27.0,0.044000000000000004,5.7,0.34,0.32,6.5
3272,11.3,0.6,3.08,0.99135,100.0,29.0,0.045,2.4,0.32,0.22,7.5
3273,11.8,0.53,3.32,0.99074,118.0,40.0,0.038,1.9,0.32,0.23,6.4
3274,10.9,0.59,3.45,0.99193,129.0,40.0,0.039,1.4,0.31,0.22,6.1
3275,9.8,0.47,3.14,0.99226,99.0,32.0,0.043,0.9,0.02,0.48,6.5
3276,12.2,0.49,3.23,0.9914200000000001,154.0,29.0,0.06,4.6,0.3,0.23,6.6
3277,11.1,0.44,3.23,0.9909100000000001,125.0,21.0,0.057,1.4,0.25,0.16,6.4
3278,9.4,0.56,3.31,0.9976,214.0,42.0,0.061,9.2,0.36,0.38,6.6
3279,11.4,0.47,3.06,0.99134,140.0,23.0,0.065,1.4,0.32,0.16,7.4
3280,10.2,0.38,3.1,0.99166,115.0,21.0,0.044000000000000004,1.8,0.29,0.15,6.4
3281,12.8,0.52,3.13,0.98964,127.0,20.0,0.051,2.3,0.3,0.32,6.5
3282,10.1,0.67,3.07,0.99229,125.0,43.0,0.039,2.3,0.36,0.12,6.7
3283,9.4,0.45,2.93,0.9939600000000001,168.0,35.0,0.184,4.4,0.14,0.2,6.6
3284,12.2,0.23,2.91,0.9914799999999999,103.0,38.0,0.035,6.4,0.25,0.34,8.0
3285,10.9,0.65,3.07,0.9913,121.0,40.0,0.046,2.9,0.31,0.21,6.8
3286,10.9,0.64,3.06,0.99126,122.0,40.0,0.047,2.8,0.31,0.23,6.8
3287,10.9,0.65,3.07,0.9913,121.0,40.0,0.046,2.9,0.31,0.21,6.8
3288,9.4,0.45,2.93,0.9939600000000001,168.0,35.0,0.184,4.4,0.14,0.2,6.6
3289,9.4,0.48,3.14,0.9956200000000001,196.0,60.0,0.044000000000000004,8.2,0.42,0.28,6.6
3290,11.4,0.38,3.08,0.9912799999999999,80.0,10.0,0.043,1.0,0.37,0.25,7.8
3291,12.9,0.32,3.17,0.9889600000000001,73.0,21.0,0.044000000000000004,2.9,0.33,0.12,5.6
3292,9.4,0.48,3.14,0.9955799999999999,194.0,59.0,0.046,7.0,0.41,0.28,6.6
3293,12.0,0.57,2.91,0.98961,84.0,29.0,0.04,1.8,0.35,0.17,6.8
3294,10.1,0.56,3.38,0.9933799999999999,113.0,19.0,0.043,1.5,0.28,0.25,7.3
3295,9.4,0.48,3.14,0.9955799999999999,194.0,59.0,0.046,7.0,0.41,0.28,6.6
3296,9.4,0.48,3.14,0.9956200000000001,196.0,60.0,0.044000000000000004,8.2,0.42,0.28,6.6
3297,9.2,0.45,3.17,0.99572,184.0,54.0,0.047,7.6,0.5,0.25,6.5
3298,11.8,0.44,3.34,0.99056,109.0,43.0,0.039,2.3,0.35,0.24,6.3
3299,12.3,0.34,3.0,0.99146,105.0,31.0,0.028999999999999998,8.7,0.32,0.32,6.8
3300,11.4,0.38,3.08,0.9912799999999999,80.0,10.0,0.043,1.0,0.37,0.25,7.8
3301,12.9,0.32,3.17,0.9889600000000001,73.0,21.0,0.044000000000000004,2.9,0.33,0.12,5.6
3302,12.3,0.32,3.13,0.99172,91.0,26.0,0.032,6.7,0.28,0.24,6.6
3303,13.5,0.36,3.27,0.9901200000000001,93.0,36.0,0.032,5.0,0.34,0.22,6.3
3304,12.8,0.42,3.29,0.9891200000000001,142.0,41.0,0.033,1.9,0.3,0.32,6.0
3305,12.8,0.54,3.04,0.9890200000000001,96.0,33.0,0.022000000000000002,2.0,0.29,0.19,6.3
3306,12.8,0.42,3.29,0.9891200000000001,142.0,41.0,0.033,1.9,0.3,0.32,6.0
3307,11.0,0.38,2.9,0.99395,208.0,124.0,0.037000000000000005,8.5,0.29,0.24,9.4
3308,10.6,0.43,3.2,0.99539,124.0,19.0,0.039,12.6,0.28,0.35,6.4
3309,12.4,0.44,3.16,0.99129,96.0,35.0,0.039,5.2,0.27,0.46,6.7
3310,12.9,0.46,3.22,0.98956,142.0,33.0,0.048,2.1,0.29,0.3,6.3
3311,11.1,0.59,3.54,0.9916,152.0,67.0,0.047,1.1,0.29,0.19,6.0
3312,12.9,0.64,3.08,0.9888899999999999,95.0,36.0,0.032,1.3,0.28,0.24,5.9
3313,11.8,0.37,3.1,0.9901200000000001,64.0,14.0,0.042,1.1,0.33,0.145,7.3
3314,9.1,0.54,3.23,0.9983299999999999,243.0,66.0,0.057999999999999996,9.2,0.38,0.435,6.6
3315,12.7,0.49,3.09,0.9885299999999999,74.0,19.0,0.036000000000000004,1.2,0.37,0.18,5.8
3316,12.0,0.48,3.16,0.9894200000000001,96.0,31.0,0.036000000000000004,1.1,0.37,0.18,5.8
3317,11.2,0.47,3.24,0.99266,105.0,32.0,0.043,8.3,0.32,0.32,5.6
3318,12.4,0.75,3.19,0.98962,105.0,26.0,0.042,1.8,0.35,0.16,6.6
3319,10.4,0.49,3.5,0.9916799999999999,148.0,48.0,0.047,1.4,0.28,0.21,5.1
3320,10.4,0.54,3.06,0.9968,124.0,29.0,0.05,15.7,0.36,0.29,7.5
3321,12.7,0.5,3.29,0.98934,80.0,15.0,0.04,4.35,0.33,0.26,6.0
3322,12.5,0.52,3.48,0.98995,105.0,30.0,0.039,1.8,0.3,0.26,5.7
3323,12.0,0.5,3.14,0.991,103.0,15.0,0.037000000000000005,1.6,0.31,0.17,7.1
3324,11.6,0.51,3.16,0.9915200000000001,117.0,13.0,0.047,2.0,0.3,0.17,6.9
3325,12.6,0.38,3.12,0.9904799999999999,126.0,42.0,0.035,5.0,0.28,0.25,6.8
3326,10.2,0.42,3.15,0.9920399999999999,178.0,62.0,0.042,1.8,0.28,0.17,6.6
3327,10.4,0.68,3.43,0.9920200000000001,70.0,11.0,0.036000000000000004,1.3,0.36,0.17,5.8
3328,11.5,0.42,3.3,0.9906,122.0,18.0,0.038,1.0,0.29,0.24,6.4
3329,11.0,0.5,3.02,0.9909100000000001,112.0,36.0,0.049,1.4,0.34,0.21,6.7
3330,10.1,0.52,3.11,0.99472,176.0,45.0,0.048,8.1,0.33,0.23,6.7
3331,10.5,0.52,3.08,0.9945200000000001,159.0,47.0,0.046,8.6,0.32,0.23,6.8
3332,12.1,0.41,3.23,0.99177,151.0,29.0,0.059000000000000004,3.7,0.28,0.22,6.5
3333,9.9,0.55,3.18,0.9934,146.0,42.0,0.047,5.7,0.22,0.165,5.1
3334,11.4,0.41,3.05,0.99082,87.0,23.0,0.034,2.35,0.25,0.425,6.6
3335,9.5,0.6,3.0,0.99784,189.0,52.0,0.048,13.65,0.29,0.38,6.9
3336,9.5,0.6,3.0,0.99784,189.0,52.0,0.048,13.65,0.29,0.38,6.9
3337,9.5,0.6,3.0,0.99784,189.0,52.0,0.048,13.65,0.29,0.38,6.9
3338,10.9,0.39,3.17,0.99665,41.0,6.0,0.046,15.2,0.28,0.27,7.2
3339,9.5,0.47,3.08,0.9942200000000001,98.0,23.0,0.05,4.6,0.27,0.17,7.6
3340,12.6,0.54,3.32,0.9899899999999999,125.0,19.0,0.048,1.2,0.31,0.3,6.2
3341,9.5,0.47,3.08,0.9942200000000001,98.0,23.0,0.05,4.6,0.27,0.17,7.6
3342,11.1,0.42,3.18,0.99254,104.0,34.0,0.059000000000000004,6.65,0.32,0.26,6.5
3343,9.5,0.6,3.0,0.99782,189.0,51.0,0.048,13.55,0.28,0.36,6.9
3344,9.5,0.6,3.0,0.99784,189.0,52.0,0.048,13.65,0.29,0.38,6.9
3345,10.6,0.51,3.13,0.9952,188.0,64.0,0.057999999999999996,9.8,0.24,0.18,6.8
3346,10.6,0.5,3.12,0.99519,185.0,64.0,0.057,10.3,0.24,0.18,6.7
3347,10.8,0.52,3.15,0.99384,157.0,43.0,0.055,6.7,0.21,0.16,6.6
3348,10.9,0.39,3.17,0.99665,41.0,6.0,0.046,15.2,0.28,0.27,7.2
3349,9.9,0.5,3.34,0.9959600000000001,101.0,26.0,0.047,9.9,0.27,0.17,6.4
3350,11.3,0.59,3.08,0.9935,132.0,41.0,0.06,7.2,0.28,0.22,7.2
3351,12.6,0.38,3.22,0.98862,90.0,47.0,0.034,1.1,0.28,0.22,6.0
3352,12.5,0.39,2.96,0.99151,81.0,29.0,0.034,8.3,0.28,0.36,6.7
3353,12.4,0.38,3.02,0.9922,87.0,31.0,0.032,11.25,0.28,0.43,6.5
3354,11.8,0.57,3.31,0.99426,132.0,29.0,0.038,12.8,0.28,0.2,5.9
3355,12.2,0.53,3.18,0.9916799999999999,119.0,26.0,0.026000000000000002,9.65,0.23,0.32,5.3
3356,10.7,0.37,3.19,0.99556,136.0,54.0,0.048,12.6,0.28,0.2,6.8
3357,11.3,0.42,3.17,0.99356,97.0,25.0,0.033,12.2,0.33,0.22,6.0
3358,12.5,0.39,2.96,0.99151,81.0,29.0,0.034,8.3,0.28,0.36,6.7
3359,12.4,0.38,3.02,0.9922,87.0,31.0,0.032,11.25,0.28,0.43,6.5
3360,11.3,0.53,3.05,0.99072,72.0,12.0,0.033,1.3,0.49,0.18,7.1
3361,9.9,0.5,3.34,0.9959600000000001,101.0,26.0,0.047,9.9,0.27,0.17,6.4
3362,11.3,0.59,3.08,0.9935,132.0,41.0,0.06,7.2,0.28,0.22,7.2
3363,12.6,0.38,3.22,0.98862,90.0,47.0,0.034,1.1,0.28,0.22,6.0
3364,11.5,0.38,3.14,0.98954,67.0,38.0,0.033,1.1,0.26,0.2,6.0
3365,12.3,0.49,2.98,0.9907600000000001,76.0,26.0,0.033,4.8,0.26,0.2,7.6
3366,12.2,0.42,2.97,0.9889,111.0,31.0,0.032,1.1,0.21,0.3,6.2
3367,13.2,0.43,3.08,0.9879399999999999,114.0,30.0,0.033,1.4,0.25,0.29,6.0
3368,10.2,0.45,3.13,0.9920700000000001,161.0,53.0,0.040999999999999995,1.7,0.28,0.18,6.6
3369,11.5,0.55,3.05,0.99355,117.0,32.0,0.039,10.6,0.28,0.22,7.0
3370,13.2,0.43,3.08,0.9879399999999999,114.0,30.0,0.033,1.4,0.25,0.29,6.0
3371,12.2,0.42,2.97,0.9889,111.0,31.0,0.032,1.1,0.21,0.3,6.2
3372,11.0,0.5,3.47,0.99336,139.0,51.0,0.051,5.55,0.26,0.15,5.6
3373,13.2,0.43,2.98,0.98882,121.0,49.0,0.034,2.1,0.24,0.28,6.9
3374,9.5,0.44,3.32,0.99341,135.0,57.0,0.045,1.7,0.21,0.19,5.9
3375,10.2,0.53,3.25,0.997,132.0,38.0,0.047,9.0,0.26,0.22,7.8
3376,10.2,0.45,3.13,0.9920700000000001,161.0,53.0,0.040999999999999995,1.7,0.28,0.18,6.6
3377,11.4,0.55,3.0,0.99174,189.0,51.0,0.05,1.8,0.25,0.4,7.0
3378,12.5,0.42,3.16,0.9904200000000001,140.0,56.0,0.03,4.7,0.27,0.28,6.1
3379,9.2,0.43,3.01,0.9984,221.0,87.0,0.046,11.3,0.49,0.36,7.6
3380,12.1,0.48,3.28,0.99111,121.0,29.0,0.04,3.6,0.34,0.28,6.5
3381,10.7,0.44,3.1,0.9933,125.0,51.0,0.045,6.9,0.35,0.19,6.9
3382,12.1,0.48,3.28,0.99111,121.0,29.0,0.04,3.6,0.34,0.28,6.5
3383,11.2,0.55,3.38,0.99316,156.0,50.0,0.046,4.9,0.32,0.22,6.4
3384,10.6,0.56,3.25,0.9946,179.0,42.0,0.044000000000000004,6.95,0.3,0.23,6.8
3385,11.8,0.45,3.06,0.99,126.0,34.0,0.037000000000000005,1.9,0.31,0.32,6.4
3386,12.5,0.42,3.16,0.9904200000000001,140.0,56.0,0.03,4.7,0.27,0.28,6.1
3387,9.2,0.43,3.01,0.9984,221.0,87.0,0.046,11.3,0.49,0.36,7.6
3388,12.6,0.54,2.95,0.99016,80.0,22.0,0.096,1.8,0.35,0.39,8.8
3389,12.8,0.55,3.13,0.9938100000000001,77.0,11.0,0.026000000000000002,11.3,0.3,0.24,6.6
3390,12.3,0.37,3.0,0.99144,112.0,35.0,0.026000000000000002,8.2,0.3,0.29,6.9
3391,12.3,0.38,2.99,0.99139,113.0,37.0,0.026000000000000002,8.3,0.3,0.28,6.9
3392,12.4,0.37,2.98,0.9919,91.0,35.0,0.036000000000000004,9.55,0.26,0.38,6.7
3393,12.3,0.42,2.93,0.99192,115.0,35.0,0.03,8.4,0.3,0.28,8.0
3394,9.1,0.53,3.2,0.9957600000000001,188.0,52.0,0.048,7.8,0.45,0.25,6.5
3395,9.1,0.54,3.2,0.9958,186.0,48.0,0.047,7.8,0.46,0.26,6.6
3396,10.6,0.47,3.1,0.9951,138.0,43.0,0.032,10.2,0.28,0.29,7.4
3397,10.3,0.47,3.19,0.9930399999999999,189.0,44.0,0.042,5.5,0.29,0.19,6.3
3398,9.5,0.65,3.39,0.9965700000000001,183.0,52.0,0.052000000000000005,7.8,0.32,0.33,6.1
3399,11.1,0.49,3.25,0.9926799999999999,95.0,25.0,0.037000000000000005,7.4,0.33,0.32,5.6
3400,10.8,0.51,3.12,0.99392,143.0,18.0,0.054000000000000006,3.3,0.18,0.46,7.7
3401,11.2,0.47,2.94,0.9924200000000001,120.0,34.0,0.027999999999999997,5.0,0.3,0.19,8.8
3402,10.8,0.51,3.12,0.99392,143.0,18.0,0.054000000000000006,3.3,0.18,0.46,7.7
3403,11.4,0.49,2.87,0.9925,99.0,52.0,0.024,5.0,0.25,0.27,8.8
3404,11.2,0.52,3.21,0.99092,94.0,9.0,0.034,1.3,0.28,0.18,5.8
3405,10.2,0.5,3.19,0.9913700000000001,119.0,14.0,0.037000000000000005,1.2,0.32,0.15,5.8
3406,11.1,0.49,3.25,0.9926799999999999,95.0,25.0,0.037000000000000005,7.4,0.33,0.32,5.6
3407,9.5,0.65,3.39,0.9965700000000001,183.0,52.0,0.052000000000000005,7.8,0.32,0.33,6.1
3408,10.2,0.49,3.12,0.9964200000000001,192.0,63.0,0.040999999999999995,9.9,0.3,0.32,7.1
3409,11.0,0.43,3.37,0.9916,111.0,24.0,0.051,0.7,0.35,0.23,6.2
3410,11.5,0.45,3.15,0.9945799999999999,148.0,32.0,0.032,4.6,0.35,0.3,8.9
3411,9.8,0.57,3.05,0.9937299999999999,127.0,37.0,0.036000000000000004,5.6,0.17,0.14,6.0
3412,10.1,0.51,3.11,0.9958600000000001,157.0,56.0,0.042,9.5,0.29,0.24,6.8
3413,8.8,0.75,2.95,0.9994200000000001,195.0,31.0,0.05,14.8,0.48,0.21,6.7
3414,11.5,0.45,3.15,0.9945799999999999,148.0,32.0,0.032,4.6,0.35,0.3,8.9
3415,12.7,0.43,3.39,0.9895,163.0,50.0,0.031,2.1,0.3,0.3,6.1
3416,9.8,0.51,3.1,0.9963,214.0,34.0,0.032,11.6,0.4,0.37,7.2
3417,12.9,0.6,3.16,0.9892,76.0,18.0,0.03,1.2,0.3,0.64,6.7
3418,9.8,0.51,3.1,0.9963,214.0,34.0,0.032,11.6,0.4,0.37,7.2
3419,12.7,0.43,3.39,0.9895,163.0,50.0,0.031,2.1,0.3,0.3,6.1
3420,8.5,0.44,3.01,1.00196,145.0,30.0,0.06,20.15,0.49,0.28,7.6
3421,12.7,0.56,3.24,0.99036,81.0,28.0,0.059000000000000004,4.7,0.28,0.29,6.3
3422,13.1,0.64,2.98,0.9890000000000001,105.0,22.0,0.026000000000000002,4.3,0.28,0.28,6.2
3423,9.1,0.78,3.35,0.9994700000000001,156.0,48.0,0.051,14.5,0.39,0.18,7.1
3424,12.5,0.71,3.36,0.9916,122.0,18.0,0.034,4.9,0.27,0.32,6.4
3425,9.1,0.78,3.34,0.99945,156.0,47.0,0.047,14.55,0.4,0.17,7.1
3426,9.1,0.78,3.34,0.99945,156.0,47.0,0.047,14.55,0.4,0.17,7.1
3427,11.2,0.5,3.33,0.99375,162.0,63.0,0.039,10.05,0.26,0.24,5.8
3428,12.5,0.71,3.36,0.9916,122.0,18.0,0.034,4.9,0.27,0.32,6.4
3429,9.1,0.78,3.35,0.9994700000000001,156.0,48.0,0.051,14.5,0.39,0.18,7.1
3430,9.1,0.78,3.34,0.99945,156.0,47.0,0.047,14.55,0.4,0.17,7.1
3431,9.1,0.77,3.34,0.99946,158.0,45.0,0.047,15.25,0.39,0.18,7.1
3432,11.5,0.35,3.24,0.9915299999999999,117.0,41.0,0.044000000000000004,3.15,0.29,0.29,7.8
3433,12.9,0.59,3.05,0.98834,86.0,30.0,0.037000000000000005,1.3,0.27,0.255,6.2
3434,12.5,0.39,2.95,0.9913799999999999,92.0,19.0,0.076,5.2,0.29,0.34,8.2
3435,12.3,0.33,3.25,0.9892799999999999,83.0,26.0,0.034,1.1,0.28,0.24,6.5
3436,11.4,0.85,3.1,0.99246,97.0,20.0,0.040999999999999995,7.1,0.23,0.24,6.9
3437,9.4,0.45,3.22,0.9957600000000001,113.0,24.0,0.052000000000000005,8.8,0.22,0.4,6.7
3438,9.1,0.53,3.11,0.99956,224.0,65.0,0.057,18.5,0.44,0.3,6.7
3439,9.4,0.45,3.22,0.9957600000000001,113.0,24.0,0.052000000000000005,8.8,0.22,0.4,6.7
3440,12.0,0.66,3.16,0.99026,106.0,35.0,0.04,1.4,0.32,0.17,6.8
3441,11.1,0.53,3.18,0.99174,111.0,31.0,0.04,1.2,0.28,0.25,7.1
3442,11.8,0.33,3.1,0.9905799999999999,97.0,14.0,0.035,5.0,0.27,0.27,5.9
3443,11.4,0.32,3.24,0.9905,106.0,36.0,0.042,1.6,0.22,0.16,6.0
3444,9.1,0.53,3.11,0.99956,224.0,65.0,0.057,18.75,0.44,0.3,6.7
